1989144	1
1989742	1
1992624	9.81E-01
1994326	0.9999999
1995152	0.00178671
1996748	1.00E+00
1997180	0.9741337
1997184	0.17109297
1997178	1.00E+00
1997995	0.8118884
1977347	1
1977592	1.00E+00
1977770	1
1977838	1
1977989	1
1978378	1
1978388	1.00E+00
1978443	1
1978637	1
1978665	1
1980049	1
1980266	1
1980493	1
1980524	1
1980679	1
1980789	1
1980839	1.00E+00
1981248	1.00E+00
1981605	0.99996984
1981931	0.5679672
1982009	1
1982121	1
1982278	1
1982319	1
1982412	1
1982486	1
1982576	1.00E+00
1983173	1
1983270	1
1983306	1
1983326	1
1983452	1
1983522	1
1983548	1
1984252	1
1984348	1
1984380	0.9783643
1984428	1.00E+00
1985338	1
1985950	1
1985985	0.99885786
1986010	0.06218801
1986982	1.00E+00
1987537	0.00277603
1987554	0.00557148
1987542	0.03105317
1987531	7.25E-04
1987541	4.15E-02
1987529	0.04304367
1987527	3.33E-04
1987535	0.00121402
1987517	0.06744473
1987545	0.11678182
1987568	0.11735741
1987582	0.02178205
1987557	0.00106555
1987565	3.15E-04
1987576	1.09E-04
1987577	2.16E-04
1987575	4.59E-04
1987579	8.95E-04
1987589	3.43E-02
1987563	0.02926296
1987584	0.00185126
1987566	0.01395502
1987595	5.38E-04
1987592	1.14E-01
1987587	1.97E-04
1987605	8.92E-02
1987593	3.24E-04
1987607	7.05E-04
1987600	0.03724918
1987585	9.53E-04
1987611	0.05144388
1987597	0.03132593
1987599	0.05610276
1987604	0.00391165
1987606	1.62E-04
1987614	8.94E-04
1987612	0.9984825
1987615	3.43E-03
1987608	3.14E-04
1987572	2.56E-02
1987627	7.59E-04
1987622	8.22E-04
1987616	3.75E-04
1987634	9.05E-02
1987618	0.03545396
1987638	3.17E-04
1987578	2.22E-03
1987645	0.04926269
1987624	0.11929095
1987643	0.79214525
1987648	1.94E-04
1987642	0.81286955
1987635	0.00284582
1987669	0.00108996
1987651	0.01543684
1987644	0.01398263
1987660	2.40E-04
1987661	0.00327647
1987657	0.14078757
1987667	0.00384463
1987637	0.00266301
1987675	2.14E-04
1987687	0.2069383
1987677	0.16385591
1987685	0.00243152
1987693	0.00106503
1987668	2.31E-03
1987688	0.06334784
1987646	0.2543821
1987700	3.18E-04
1987674	5.74E-04
1987696	2.16E-02
1987698	9.97E-04
1987702	0.02419414
1987701	0.04336421
1987705	0.0120395
1987707	0.0032999
1987722	4.49E-03
1987699	5.10E-04
1987703	0.00899336
1987720	0.03953079
1987727	6.94E-05
1987718	0.58109033
1987716	0.02161884
1987719	5.36E-04
1987671	0.00212152
1987734	0.00109641
1987733	0.00263986
1987738	0.09006976
1987736	3.45E-04
1987731	8.70E-04
1987737	0.0014343
1987748	0.083229
1987759	0.06215714
1987746	0.00433943
1987742	0.01206761
1987766	0.0050116
1987752	0.0842694
1987726	0.37574172
1987753	0.00283217
1987778	0.00964897
1987713	0.00308788
1987764	0.00141144
1987774	0.01389131
1987781	0.09965786
1987790	0.00303732
1987785	0.05371442
1987789	0.1625912
1987792	0.89083827
1987768	0.01676983
1987800	0.01070099
1987743	0.00228896
1987747	0.00184352
1987793	5.93E-02
1987788	0.04302966
1987795	3.35E-04
1987769	0.22454499
1987796	4.28E-04
1987805	5.58E-04
1987807	0.00147163
1987811	6.37E-03
1987819	0.06267712
1987824	0.11666831
1987812	9.49E-04
1987813	0.00681717
1987817	0.24303675
1987822	0.00443415
1987830	0.3553075
1987818	6.79E-04
1987815	2.23E-03
1987821	2.69E-04
1987804	1.47E-04
1987827	1.84E-02
1987834	0.02361305
1987841	0.00120415
1987820	8.94E-03
1987826	3.38E-04
1987842	6.93E-04
1987851	2.52E-04
1987802	2.39E-04
1987848	0.00374286
1987847	7.80E-05
1987863	0.0193244
1987862	0.9884892
1987739	0.00130845
1987854	4.28E-04
1987837	0.03370965
1987860	3.11E-02
1987859	0.00132467
1987797	0.92688656
1987872	0.00722479
1987864	0.00713714
1987876	0.04621538
1987858	2.94E-04
1987845	0.0051016
1987871	1.49E-03
1987880	0.00572309
1987879	0.0031846
1987891	0.1244413
1987911	0.5676134
1987877	0.00148388
1987893	5.49E-05
1987909	0.8183014
1987905	3.02E-02
1987927	0.36781073
1987924	1.93E-02
1987920	2.41E-04
1987923	0.00106389
1987926	0.00768092
1987904	0.36989528
1987932	2.15E-02
1987933	3.91E-04
1987929	0.01198918
1987941	4.57E-05
1987922	0.39544186
1987945	0.11238504
1987875	0.0102003
1987958	2.69E-02
1987928	8.16E-05
1987942	0.00175683
1987870	0.05461664
1987873	0.05407959
1987930	0.02278347
1987960	0.00181505
1987956	0.00107306
1987962	4.33E-01
1987976	1.74E-04
1987957	0.01864957
1987935	8.68E-05
1987983	4.48E-03
1987965	2.00E-04
1987971	3.63E-02
1987980	0.03138555
1987996	2.00E-01
1987966	2.89E-04
1987978	5.00E-04
1987994	9.51E-04
1987973	0.00522735
1988007	6.96E-04
1987997	4.45E-02
1987977	3.51E-04
1987988	4.04E-04
1988005	3.53E-04
1987972	2.05E-04
1988014	0.08925976
1987968	4.30E-02
1987982	0.01158102
1988017	3.91E-02
1988022	0.00930567
1988002	1.13E-04
1988009	0.0015628
1988023	0.03834749
1988019	0.83485395
1987989	9.25E-04
1988004	6.61E-04
1988025	1.94E-04
1988021	0.03790271
1988024	0.01220268
1988031	0.00471931
1988026	2.06E-04
1988034	0.00366155
1988033	1.97E-04
1988037	0.07997274
1988016	8.42E-05
1988035	6.04E-04
1988057	2.40E-03
1988038	0.01124968
1988044	0.30598852
1988045	0.00298413
1988053	2.68E-02
1988051	5.26E-04
1988020	0.14725181
1988043	9.67E-04
1988056	4.63E-03
1988008	0.00205761
1988060	0.01983785
1988054	1.32E-04
1988059	1.17E-03
1988063	0.00117391
1988067	2.86E-04
1988071	0.00269239
1988066	0.00530796
1988073	0.00223386
1988055	4.49E-04
1988082	6.44E-04
1988078	0.00567209
1988042	2.24E-03
1988087	8.74E-04
1988097	0.00435288
1988105	0.01713339
1988095	1.41E-03
1988065	0.08720253
1988114	1.66E-04
1988092	2.83E-01
1988116	4.53E-04
1988123	7.99E-04
1988062	1.21E-04
1988124	0.00597488
1988102	0.00614892
1988133	0.03583703
1988132	4.98E-04
1988136	0.04664256
1988068	0.01444034
1988127	2.05E-04
1988131	8.64E-04
1988094	1.29E-04
1988140	0.00629073
1988144	0.00290833
1988100	4.12E-02
1988143	1.10E-04
1988137	0.26011992
1988150	1.44E-04
1988153	3.49E-04
1988107	7.00E-05
1988139	3.67E-04
1988151	0.02074519
1988118	1.22E-03
1988169	1.65E-01
1988181	6.92E-04
1988163	1.97E-04
1988121	9.45E-04
1988166	0.00767069
1988162	0.00246943
1988186	0.38295203
1988174	2.25E-04
1988167	0.0039645
1988193	0.03494184
1988182	1.77E-02
1988145	0.01702766
1988176	2.63E-04
1988201	0.02005209
1988184	7.10E-04
1988197	0.00109472
1988125	1.19E-02
1988198	0.36364216
1988159	0.62977445
1988164	0.00374973
1988213	0.0064824
1988206	9.96E-04
1988214	1.75E-04
1988225	2.82E-02
1988215	1.20E-01
1988229	0.0088326
1988211	3.73E-04
1988244	0.00652203
1988200	3.04E-04
1988221	0.0010225
1988203	0.06462945
1988238	0.09052212
